,time,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,total load actual
841,2015-02-05 00:00:00+00:00,380.0,776.1030927835052,5309.0,3005.0,293.0,746.0,1218.0,1763.0,3929.0,56.0,68.0,244.0,158.0,5201.0,20879.0
842,2015-02-05 01:00:00+00:00,390.0,782.1855670103092,5335.0,2972.0,292.0,1102.0,1165.0,1853.0,3960.0,59.0,69.0,184.0,154.0,5435.0,19888.0
843,2015-02-05 02:00:00+00:00,366.0,788.2680412371134,5175.0,2859.0,292.0,1618.0,1149.0,1851.0,3990.0,65.0,71.0,146.0,155.0,5579.0,19377.0
844,2015-02-05 03:00:00+00:00,359.0,794.3505154639175,5079.0,2884.0,291.0,1705.0,1139.0,1961.0,4013.0,71.0,69.0,122.0,159.0,5581.0,19149.0
845,2015-02-05 04:00:00+00:00,367.0,800.4329896907216,5130.0,2909.0,287.0,1658.0,1134.0,1869.0,4017.0,74.0,68.0,61.0,159.0,5782.0,19264.0
846,2015-02-05 05:00:00+00:00,374.0,806.5154639175257,5185.0,2865.0,284.0,1656.0,1130.0,2050.0,4017.0,75.0,69.0,33.0,155.0,6005.0,20279.0
847,2015-02-05 06:00:00+00:00,375.0,812.5979381443299,5006.0,2833.0,288.0,1645.0,1130.0,2047.0,4017.0,76.0,72.0,93.0,158.0,6414.0,20618.0
848,2015-02-05 07:00:00+00:00,373.0,818.680412371134,5022.0,2778.0,286.0,1242.0,1143.0,1957.0,4020.0,77.0,72.0,657.0,157.0,6631.0,22385.0
849,2015-02-05 08:00:00+00:00,379.0,824.7628865979382,4419.0,2848.0,287.0,316.0,1189.0,1928.0,4017.0,78.0,74.0,1983.0,155.0,6738.0,24689.0
850,2015-02-05 09:00:00+00:00,391.0,830.8453608247422,4180.0,2621.0,287.0,296.0,1225.0,1513.0,4011.0,79.0,74.0,3771.0,150.0,7080.0,26192.0
851,2015-02-05 10:00:00+00:00,413.0,836.9278350515464,4193.0,2282.0,288.0,754.0,1240.0,1973.0,4009.0,78.0,73.0,4546.0,152.0,7235.0,26665.0
852,2015-02-05 11:00:00+00:00,413.0,843.0103092783505,4332.0,2188.0,287.0,751.0,1238.0,1937.0,4002.0,77.0,70.0,4804.0,153.0,7314.0,26679.0
853,2015-02-05 12:00:00+00:00,404.0,849.0927835051546,4361.0,2300.0,283.0,638.0,1234.0,1664.0,3998.0,79.0,71.0,4957.0,152.0,7341.0,26882.0
854,2015-02-05 13:00:00+00:00,396.0,855.1752577319587,4725.0,2248.0,280.0,680.0,1203.0,1970.0,3998.0,77.0,69.0,4915.0,151.0,7216.0,26541.0
855,2015-02-05 14:00:00+00:00,392.0,861.2577319587629,4260.0,2559.0,277.0,827.0,1186.0,2020.0,3991.0,79.0,70.0,4766.0,152.0,7343.0,25272.0
856,2015-02-05 15:00:00+00:00,389.0,867.340206185567,4146.0,2601.0,276.0,1114.0,1181.0,2330.0,3988.0,78.0,69.0,4406.0,153.0,7553.0,24441.0
857,2015-02-05 16:00:00+00:00,377.0,873.4226804123712,4185.0,2609.0,277.0,1193.0,1173.0,2687.0,3989.0,77.0,70.0,3924.0,152.0,7613.0,24259.0
858,2015-02-05 17:00:00+00:00,369.0,879.5051546391752,4375.0,2698.0,280.0,1191.0,1172.0,3005.0,3990.0,77.0,71.0,3033.0,149.0,7642.0,24216.0
859,2015-02-05 18:00:00+00:00,403.0,885.5876288659794,4358.0,2700.0,282.0,728.0,1216.0,3179.0,3992.0,78.0,73.0,2035.0,152.0,7402.0,24262.0
860,2015-02-05 19:00:00+00:00,406.0,891.6701030927835,4548.0,2727.0,282.0,269.0,1245.0,2924.0,3994.0,80.0,71.0,1070.0,154.0,7175.0,25006.0
861,2015-02-05 20:00:00+00:00,402.0,897.7525773195875,5525.0,2717.0,279.0,238.0,1275.0,3269.0,3994.0,80.0,72.0,663.0,146.0,6971.0,27081.0
862,2015-02-05 21:00:00+00:00,401.0,903.8350515463917,5596.0,2575.0,282.0,207.0,1269.0,2877.0,3995.0,79.0,70.0,602.0,144.0,7102.0,26483.0
863,2015-02-05 22:00:00+00:00,398.0,909.9175257731958,5291.0,2492.0,283.0,176.0,1266.0,2526.0,3996.0,78.0,72.0,604.0,147.0,7108.0,24832.0
864,2015-02-05 23:00:00+00:00,526.0,916.0,4627.0,7149.0,337.0,181.0,771.0,2208.0,4960.0,86.0,68.0,661.0,231.0,3126.0,25777.0
865,2015-02-06 00:00:00+00:00,522.0,917.0,4562.0,7092.0,328.0,193.0,758.0,1523.0,4960.0,86.0,67.0,665.0,230.0,2596.0,24329.0
866,2015-02-06 01:00:00+00:00,528.0,893.0,4325.0,7001.0,325.0,193.0,740.0,1317.0,4964.0,86.0,68.0,661.0,222.0,2294.0,23417.0
867,2015-02-06 02:00:00+00:00,521.0,900.0,4171.0,7028.0,320.0,193.0,743.0,1105.0,4970.0,86.0,67.0,621.0,222.0,2018.0,23066.0
868,2015-02-06 03:00:00+00:00,520.0,926.0,4245.0,6986.0,318.0,193.0,743.0,1016.0,4976.0,86.0,67.0,560.0,236.0,1802.0,22949.0
869,2015-02-06 04:00:00+00:00,524.0,933.0,4196.0,7113.0,320.0,193.0,754.0,1225.0,4978.0,86.0,68.0,465.0,246.0,1713.0,23280.0
870,2015-02-06 05:00:00+00:00,527.0,935.0,4217.0,7135.0,318.0,108.0,766.0,2114.0,4986.0,86.0,66.0,425.0,249.0,1530.0,24795.0
871,2015-02-06 06:00:00+00:00,531.0,955.0,4459.0,7139.0,337.0,103.47058823529412,819.0,3009.0,4989.0,85.0,65.0,518.0,255.0,1279.0,27267.0
872,2015-02-06 07:00:00+00:00,535.0,977.0,4581.0,7208.0,354.0,98.94117647058823,863.0,4040.0,4988.0,85.0,65.0,1272.0,260.0,1068.0,29697.0
873,2015-02-06 08:00:00+00:00,536.0,977.0,4648.0,7201.0,352.0,94.41176470588235,935.0,4516.0,4982.0,85.0,65.0,3123.0,262.0,801.0,30943.0
874,2015-02-06 09:00:00+00:00,530.0,973.0,4514.0,7187.0,369.0,89.88235294117646,926.0,4771.0,4980.0,86.0,66.0,4415.0,231.0,786.0,31936.0
875,2015-02-06 10:00:00+00:00,526.0,973.0,4563.0,7021.0,367.0,85.35294117647058,894.0,4968.0,4978.0,87.0,67.0,4950.0,229.0,951.0,32661.0
876,2015-02-06 11:00:00+00:00,526.0,979.0,4610.0,7108.0,361.0,80.82352941176471,936.0,5072.0,4970.0,84.0,69.0,5245.0,221.0,1285.0,33337.0
877,2015-02-06 12:00:00+00:00,527.0,977.0,4554.0,7216.0,365.0,76.29411764705883,878.0,4611.0,4956.0,83.0,67.0,5366.0,218.0,1774.0,33470.0
878,2015-02-06 13:00:00+00:00,522.0,983.0,4334.0,7218.0,366.0,71.76470588235294,882.0,4343.0,4950.0,85.0,71.0,5338.0,218.0,2263.0,32582.0
879,2015-02-06 14:00:00+00:00,523.0,979.0,4293.0,7273.0,367.0,67.23529411764706,882.0,4052.0,4949.0,86.0,71.0,5083.0,218.0,2635.0,32153.0
880,2015-02-06 15:00:00+00:00,525.0,976.0,4378.0,7359.0,365.0,62.705882352941174,872.0,3972.0,4946.0,86.0,71.0,4666.0,236.0,3081.0,32238.0
881,2015-02-06 16:00:00+00:00,524.0,980.0,4505.0,7436.0,363.0,58.1764705882353,870.0,3838.0,4946.0,85.0,69.0,4279.0,266.0,3460.0,32520.0
882,2015-02-06 17:00:00+00:00,527.0,984.0,4443.0,7441.0,368.0,53.64705882352941,816.0,3641.0,4946.0,84.0,71.0,3709.0,258.0,3693.0,32152.0
883,2015-02-06 18:00:00+00:00,525.0,979.0,4467.0,7414.0,363.0,49.11764705882353,822.0,3623.0,4949.0,86.0,72.0,2866.0,257.0,3829.0,31666.0
884,2015-02-06 19:00:00+00:00,528.0,982.0,4644.0,7389.0,357.0,44.58823529411765,879.0,4270.0,4952.0,85.0,72.0,1846.0,263.0,3776.0,31336.0
885,2015-02-06 20:00:00+00:00,540.0,974.0,4879.0,7341.0,369.0,40.05882352941177,895.0,4412.0,4960.0,85.0,74.0,989.0,276.0,3807.0,31449.0
886,2015-02-06 21:00:00+00:00,534.0,968.0,4770.0,7346.0,373.0,35.529411764705884,892.0,4041.0,4973.0,85.0,73.0,838.0,276.0,4131.0,30679.0
887,2015-02-06 22:00:00+00:00,531.0,943.0,4420.0,7279.0,362.0,31.0,787.0,2689.0,4978.0,85.0,73.0,825.0,263.0,4319.0,27991.0
888,2015-02-06 23:00:00+00:00,499.0,895.0,4611.0,7762.0,325.0,160.0,648.0,1340.0,5988.0,87.0,51.0,448.0,203.0,6233.0,28902.0
889,2015-02-07 00:00:00+00:00,501.0,948.0,4353.0,7747.0,308.0,191.0,627.0,708.0,5988.0,86.0,53.0,368.0,205.0,5960.0,27027.0
890,2015-02-07 01:00:00+00:00,496.0,895.0,4162.0,7408.0,295.0,321.0,620.0,554.0,5991.0,86.0,52.0,284.0,209.0,5524.0,25655.0
891,2015-02-07 02:00:00+00:00,497.0,912.0,4180.0,7314.0,295.0,617.0,621.0,509.0,5993.0,86.0,53.0,233.0,209.0,5069.0,25098.0
892,2015-02-07 03:00:00+00:00,496.0,962.0,4519.0,7546.0,308.0,925.0,616.0,665.0,5994.0,86.0,51.0,164.0,211.0,4600.0,24841.0
893,2015-02-07 04:00:00+00:00,500.0,969.0,4672.0,7530.0,325.0,746.0,628.0,967.0,5994.0,84.0,51.0,123.0,212.0,3927.0,25026.0
894,2015-02-07 05:00:00+00:00,504.0,967.0,5228.0,7534.0,335.0,355.0,641.0,1368.0,5999.0,84.0,51.0,70.0,212.0,3509.0,26440.0
895,2015-02-07 06:00:00+00:00,505.0,969.0,6429.0,7666.0,347.0,35.0,681.0,2012.0,6006.0,84.0,53.0,158.0,220.0,2799.0,28366.0
896,2015-02-07 07:00:00+00:00,508.0,969.0,7715.0,7708.0,363.0,29.5,716.0,2867.0,6015.0,84.0,45.0,673.0,215.0,2029.0,30754.0
897,2015-02-07 08:00:00+00:00,505.0,966.0,8278.0,7661.0,365.0,24.0,713.0,4276.0,6017.0,87.0,47.0,1870.0,210.0,1437.0,33158.0
898,2015-02-07 09:00:00+00:00,507.0,966.0,8304.0,7720.0,366.0,18.5,741.0,4430.0,6018.0,86.0,43.0,3375.0,212.0,1159.0,34490.0
899,2015-02-07 10:00:00+00:00,494.0,965.0,8379.0,7731.0,360.0,13.0,757.0,4384.0,6011.0,84.0,47.0,4055.0,226.0,1153.0,34767.0
900,2015-02-07 11:00:00+00:00,445.0,967.0,8590.0,7713.0,371.0,4.0,758.0,4473.0,6007.0,85.0,53.0,4463.0,226.0,1224.0,35667.0
901,2015-02-07 12:00:00+00:00,441.0,966.0,8637.0,7715.0,383.0,9.25,750.0,4482.0,6004.0,86.0,54.0,4778.0,225.0,1610.0,36282.0
902,2015-02-07 13:00:00+00:00,435.0,966.0,8520.0,7693.0,384.0,14.5,736.0,3923.0,6004.0,87.0,57.0,4922.0,229.0,2336.0,35765.0
903,2015-02-07 14:00:00+00:00,463.0,965.0,8339.0,7729.0,383.0,19.75,746.0,3508.0,6002.0,87.0,61.0,4851.0,226.0,2618.0,35266.0
904,2015-02-07 15:00:00+00:00,484.0,962.0,7948.0,7785.0,380.0,25.0,730.0,3345.0,5991.0,87.0,64.0,4748.0,221.0,3216.0,35207.0
905,2015-02-07 16:00:00+00:00,488.0,966.0,7897.0,7741.0,379.0,30.25,737.0,3006.0,5981.0,87.0,66.0,4518.0,219.0,3801.0,35250.0
906,2015-02-07 17:00:00+00:00,490.0,967.0,7717.0,7737.0,386.0,35.5,717.0,2740.0,5989.0,87.0,66.0,3987.0,219.0,4437.0,34803.0
907,2015-02-07 18:00:00+00:00,496.0,966.0,7326.0,7847.0,418.0,40.75,750.0,2675.0,5993.0,88.0,72.0,3297.0,218.0,5133.0,34258.0
908,2015-02-07 19:00:00+00:00,482.0,966.0,7503.0,7899.0,421.0,46.0,770.0,2920.0,5995.0,89.0,70.0,2093.0,220.0,5154.0,33432.0
909,2015-02-07 20:00:00+00:00,486.0,966.0,7731.0,7905.0,420.0,46.666666666666664,772.0,2803.0,6003.0,89.0,69.0,1040.0,219.0,5225.0,32981.0
910,2015-02-07 21:00:00+00:00,489.0,966.0,7827.0,7898.0,425.0,47.333333333333336,759.0,2599.0,6006.0,89.0,71.0,726.0,220.0,5593.0,32790.0
911,2015-02-07 22:00:00+00:00,487.0,937.0,7079.0,7775.0,428.0,48.0,714.0,1567.0,6002.0,89.0,74.0,676.0,222.0,5958.0,30603.0
912,2015-02-07 23:00:00+00:00,512.0,593.0,4755.0,6189.0,295.0,42.0,672.0,1601.0,6759.0,83.0,68.0,687.0,232.0,4008.0,25070.0
913,2015-02-08 00:00:00+00:00,514.0,512.0,4007.0,5690.0,288.0,36.0,643.0,1150.0,6764.0,83.0,68.0,689.0,233.0,3970.0,23668.0
914,2015-02-08 01:00:00+00:00,513.0,406.0,4060.0,5092.0,288.0,575.0,634.0,1044.0,6764.0,83.0,67.0,688.0,231.0,4013.0,22522.0
915,2015-02-08 02:00:00+00:00,517.0,360.0,3955.0,4803.0,291.0,1139.0,628.0,781.0,6760.0,84.0,68.0,685.0,233.0,4263.0,21655.0
916,2015-02-08 03:00:00+00:00,515.0,347.0,3851.0,4502.0,298.0,1296.0,615.0,722.0,6761.0,85.0,69.0,685.0,231.0,4442.0,21260.0
917,2015-02-08 04:00:00+00:00,512.0,348.0,3838.0,4539.0,302.0,1349.0,607.0,674.0,6764.0,85.0,69.0,624.0,231.0,4547.0,21066.0
918,2015-02-08 05:00:00+00:00,513.0,347.0,3874.0,4434.0,301.0,1834.0,607.0,688.0,6761.0,85.0,69.0,496.0,233.0,4796.0,21126.0
919,2015-02-08 06:00:00+00:00,518.0,348.0,3864.0,4160.0,301.0,2312.0,607.0,730.0,6761.0,84.0,68.0,322.0,233.0,4891.0,20572.0
920,2015-02-08 07:00:00+00:00,514.0,358.0,3913.0,4415.0,301.0,2289.0,601.0,787.0,6760.0,85.0,68.0,808.0,221.0,4825.0,21286.0
921,2015-02-08 08:00:00+00:00,522.0,393.0,3731.0,4673.0,296.0,2007.0,605.0,704.0,6759.0,83.0,68.0,2429.0,223.0,4727.0,22809.0
922,2015-02-08 09:00:00+00:00,519.0,353.0,3683.0,4583.0,293.0,1801.0,617.0,902.0,6756.0,81.0,68.0,4004.0,229.0,4739.0,24249.0
923,2015-02-08 10:00:00+00:00,498.0,339.0,3691.0,4649.0,300.0,1256.0,622.0,1059.0,6752.0,80.0,66.0,4609.0,229.0,4621.0,25268.0
924,2015-02-08 11:00:00+00:00,511.0,346.0,3490.0,4671.0,298.0,922.0,630.0,1067.0,6747.0,78.0,67.0,4932.0,229.0,4947.0,25905.0
925,2015-02-08 12:00:00+00:00,511.0,340.0,3440.0,4684.0,300.0,895.0,629.0,1106.0,6743.0,77.0,64.0,5076.0,229.0,5576.0,26660.0
926,2015-02-08 13:00:00+00:00,511.0,357.0,3479.0,4748.0,301.0,1064.0,620.0,952.0,6739.0,78.0,64.0,5137.0,231.0,5998.0,27234.0
927,2015-02-08 14:00:00+00:00,507.0,359.0,3471.0,4656.0,300.0,1465.0,615.0,916.0,6736.0,78.0,63.0,5097.0,230.0,6058.0,26838.0
928,2015-02-08 15:00:00+00:00,504.0,357.0,3449.0,4420.0,301.0,1510.0,612.0,1069.0,6731.0,80.0,64.0,4896.0,227.0,6105.0,26493.0
929,2015-02-08 16:00:00+00:00,505.0,373.0,3613.0,4454.0,296.0,1701.0,610.0,1325.0,6729.0,80.0,63.0,4503.0,226.0,5917.0,26216.0
930,2015-02-08 17:00:00+00:00,505.0,416.0,3872.0,4730.0,297.0,1290.0,636.0,1511.0,6728.0,79.0,61.0,3847.0,225.0,5515.0,26240.0
931,2015-02-08 18:00:00+00:00,506.0,429.0,3856.0,5084.0,290.0,647.0,640.0,2069.0,6727.0,79.0,63.0,2860.0,223.0,4860.0,26387.0
932,2015-02-08 19:00:00+00:00,508.0,572.0,4280.0,5750.0,290.0,12.0,652.0,2460.0,6729.0,81.0,61.0,1541.0,222.0,4369.0,26780.0
933,2015-02-08 20:00:00+00:00,511.0,572.0,4538.0,6065.0,293.0,43.75,685.0,3665.0,6733.0,81.0,61.0,756.0,226.0,4024.0,28108.0
934,2015-02-08 21:00:00+00:00,512.0,622.0,4899.0,6261.0,281.0,75.5,696.0,4159.0,6732.0,82.0,62.0,621.0,232.0,4198.0,29242.0
935,2015-02-08 22:00:00+00:00,513.0,615.0,4968.0,6268.0,280.0,107.25,682.0,2924.0,6733.0,82.0,61.0,624.0,234.0,4329.0,27815.0
936,2015-02-08 23:00:00+00:00,473.0,929.0,4617.0,7486.0,354.0,139.0,610.0,815.0,6848.0,81.0,70.0,299.0,271.0,5017.0,27209.0
937,2015-02-09 00:00:00+00:00,476.0,940.0,4306.0,7306.0,347.0,424.0,604.0,704.0,6849.0,81.0,68.0,173.0,270.0,4924.0,25614.0
938,2015-02-09 01:00:00+00:00,481.0,902.0,4138.0,6981.0,343.0,478.0,584.0,539.0,6852.0,82.0,70.0,82.0,270.0,4840.0,24615.0
939,2015-02-09 02:00:00+00:00,483.0,788.0,4151.0,6824.0,324.0,532.0,586.0,617.0,6856.0,82.0,69.0,68.0,266.0,4628.0,24160.0
940,2015-02-09 03:00:00+00:00,482.0,775.0,4169.0,6781.0,320.0,533.0,584.0,687.0,6860.0,82.0,70.0,69.0,264.0,4460.0,23922.0
941,2015-02-09 04:00:00+00:00,483.0,861.0,4384.0,7010.0,327.0,439.0,579.0,655.0,6860.0,81.0,71.0,69.0,266.0,3983.0,24233.0
942,2015-02-09 05:00:00+00:00,481.0,923.0,4711.0,7336.0,339.0,1.0,582.0,999.0,6860.0,81.0,70.0,68.0,267.0,3737.0,25947.0
943,2015-02-09 06:00:00+00:00,476.0,957.0,5350.0,7794.0,360.0,1.1,603.0,1584.0,6853.0,82.0,71.0,76.0,265.0,3518.0,28368.0
944,2015-02-09 07:00:00+00:00,485.0,951.0,5924.0,7881.0,368.0,1.2,614.0,2258.0,6853.0,82.0,70.0,307.0,264.0,3269.0,30171.0
945,2015-02-09 08:00:00+00:00,470.0,954.0,6416.0,7920.0,378.0,1.3,614.0,3412.0,6862.0,84.0,69.0,1153.0,261.0,2647.0,31977.0
946,2015-02-09 09:00:00+00:00,502.0,936.0,6372.0,7902.0,385.0,1.4,631.0,3543.0,6863.0,86.0,69.0,2639.0,264.0,2387.0,33070.0
947,2015-02-09 10:00:00+00:00,517.0,956.0,6483.0,7922.0,378.0,1.5,644.0,3561.0,6858.0,85.0,68.0,3479.0,268.0,2275.0,33759.0
948,2015-02-09 11:00:00+00:00,513.0,959.0,6459.0,7920.0,378.0,1.6,653.0,3667.0,6855.0,84.0,68.0,3937.0,265.0,2290.0,34420.0
949,2015-02-09 12:00:00+00:00,513.0,964.0,6266.0,7918.0,382.0,1.7000000000000002,635.0,3530.0,6853.0,84.0,71.0,4191.0,264.0,2464.0,34687.0
950,2015-02-09 13:00:00+00:00,504.0,921.0,6114.0,7879.0,381.0,1.8,631.0,2655.0,6850.0,84.0,74.0,4189.0,261.0,2815.0,33635.0
951,2015-02-09 14:00:00+00:00,501.0,942.0,5872.0,7682.0,382.0,1.9,617.0,1721.0,6847.0,84.0,72.0,4165.0,262.0,3358.0,32858.0
952,2015-02-09 15:00:00+00:00,503.0,941.0,5748.0,7567.0,373.0,2.0,601.0,1410.0,6847.0,85.0,72.0,3988.0,255.0,3805.0,32749.0
953,2015-02-09 16:00:00+00:00,503.0,919.0,5574.0,7496.0,388.0,51.0,600.0,1279.0,6848.0,85.0,72.0,3761.0,251.0,4407.0,32888.0
954,2015-02-09 17:00:00+00:00,509.0,916.0,5415.0,7318.0,397.0,238.0,599.0,978.0,6850.0,86.0,74.0,3326.0,250.0,5046.0,32414.0
955,2015-02-09 18:00:00+00:00,481.0,899.0,5401.0,7212.0,407.0,379.0,600.0,950.0,6851.0,86.0,76.0,2221.0,252.0,5845.0,31886.0
956,2015-02-09 19:00:00+00:00,488.0,866.0,5397.0,7388.0,406.0,347.0,617.0,2054.0,6864.0,86.0,74.0,949.0,253.0,6320.0,32153.0
957,2015-02-09 20:00:00+00:00,493.0,949.0,5803.0,7704.0,406.0,12.0,625.0,2500.0,6872.0,86.0,73.0,550.0,253.0,6315.0,33393.0
958,2015-02-09 21:00:00+00:00,494.0,887.0,5342.0,7273.0,408.0,84.0,615.0,1004.0,6874.0,87.0,74.0,519.0,255.0,6547.0,30915.0
959,2015-02-09 22:00:00+00:00,500.0,717.0,4868.0,6610.0,396.0,282.0,597.0,841.0,6877.0,87.0,75.0,494.0,255.0,6682.0,28493.0
960,2015-02-09 23:00:00+00:00,572.0,886.0,4746.0,7011.0,407.0,318.0,498.0,1010.0,6009.0,88.0,73.0,356.0,266.0,2843.0,24815.0
961,2015-02-10 00:00:00+00:00,568.0,895.0,4437.0,6688.0,402.0,497.0,486.0,586.0,6009.0,87.0,72.0,313.0,263.0,2652.0,23485.0
962,2015-02-10 01:00:00+00:00,570.0,857.0,4394.0,6563.0,391.0,675.0,476.0,426.0,6009.0,87.0,72.0,217.0,262.0,2647.0,22674.0
963,2015-02-10 02:00:00+00:00,570.0,771.0,4284.0,6512.0,390.0,874.0,472.0,412.0,6010.0,87.0,70.0,188.0,261.0,2400.0,22163.0
964,2015-02-10 03:00:00+00:00,573.0,812.0,4470.0,6637.0,386.0,851.0,475.0,551.0,6011.0,88.0,71.0,143.0,265.0,2151.0,22148.0
965,2015-02-10 04:00:00+00:00,567.0,739.0,4674.0,6741.0,383.0,808.0,472.0,617.0,6011.0,87.0,70.0,113.0,265.0,1947.0,22575.0
966,2015-02-10 05:00:00+00:00,563.0,787.0,4649.0,6965.0,374.0,568.0,476.0,1055.0,6010.0,87.0,71.0,113.0,262.0,1815.0,24495.0
967,2015-02-10 06:00:00+00:00,555.0,833.0,5131.0,7092.0,386.0,62.0,482.0,3003.0,5994.0,89.0,72.0,118.0,271.0,1577.0,27909.0
968,2015-02-10 07:00:00+00:00,559.0,919.0,5219.0,7134.0,391.0,62.57142857142857,493.0,4199.0,5995.0,93.0,72.0,223.0,270.0,1410.0,29551.0
969,2015-02-10 08:00:00+00:00,560.0,936.0,5192.0,7154.0,409.0,63.142857142857146,522.0,4552.0,5997.0,93.0,70.0,1098.0,254.0,1085.0,30371.0
970,2015-02-10 09:00:00+00:00,549.0,941.0,5431.0,7093.0,412.0,63.714285714285715,512.0,4323.0,5996.0,94.0,76.0,2612.0,257.0,807.0,30992.0
971,2015-02-10 10:00:00+00:00,553.0,929.0,5444.0,7123.0,428.0,64.28571428571429,508.0,3990.0,5997.0,90.0,75.0,4112.0,270.0,1155.0,31250.0
972,2015-02-10 11:00:00+00:00,548.0,899.0,5382.0,7074.0,432.0,64.85714285714286,527.0,3234.0,5977.0,90.0,75.0,4513.0,265.0,1868.0,31646.0
973,2015-02-10 12:00:00+00:00,528.0,879.0,5289.0,7035.0,433.0,65.42857142857143,537.0,2580.0,5917.0,91.0,75.0,4770.0,272.0,2627.0,31557.0
974,2015-02-10 13:00:00+00:00,552.0,887.0,5119.0,7016.0,432.0,66.0,542.0,1342.0,5892.0,90.0,74.0,4701.0,268.0,3258.0,30491.0
975,2015-02-10 14:00:00+00:00,558.0,926.0,5184.0,6922.0,424.0,266.0,531.0,1083.0,5892.0,92.0,72.0,4449.0,264.0,3760.0,29749.0
976,2015-02-10 15:00:00+00:00,565.0,836.0,5277.0,6846.0,414.0,350.0,530.0,930.0,5891.0,92.0,68.0,3918.0,260.0,4269.0,29423.0
977,2015-02-10 16:00:00+00:00,567.0,789.0,5139.0,6921.0,421.0,359.0,534.0,1097.0,5890.0,92.0,70.0,3237.0,259.0,4657.0,29359.0
978,2015-02-10 17:00:00+00:00,571.0,740.0,5453.0,6678.0,423.0,322.0,537.0,1165.0,5892.0,92.0,71.0,2407.0,263.0,4644.0,29089.0
979,2015-02-10 18:00:00+00:00,571.0,750.0,5896.0,6967.0,410.0,7.0,539.0,2852.0,5895.0,91.0,73.0,1060.0,265.0,3780.0,29536.0
980,2015-02-10 19:00:00+00:00,571.0,903.0,6343.0,7140.0,413.0,37.75,552.0,3972.0,5898.0,90.0,75.0,593.0,267.0,3400.0,31533.0
981,2015-02-10 20:00:00+00:00,572.0,941.0,6230.0,7215.0,417.0,68.5,540.0,3486.0,5897.0,89.0,73.0,493.0,271.0,3489.0,31045.0
982,2015-02-10 21:00:00+00:00,568.0,914.0,5657.0,7162.0,417.0,99.25,519.0,2285.0,5899.0,85.0,74.0,408.0,269.0,3558.0,28158.0
983,2015-02-10 22:00:00+00:00,566.0,886.0,5239.0,7049.0,423.0,130.0,516.0,1221.0,5900.0,86.0,72.0,248.0,268.0,3575.0,26155.0
984,2015-02-10 23:00:00+00:00,534.0,887.56,4443.0,1767.0,194.0,2196.0,619.0,714.0,5045.0,85.0,60.0,31.0,259.0,12308.0,22333.0
985,2015-02-11 00:00:00+00:00,539.0,889.12,4282.0,1717.0,199.0,2154.0,618.0,542.0,5046.0,85.0,57.0,31.0,260.0,12087.0,21063.0
986,2015-02-11 01:00:00+00:00,538.0,890.68,4137.0,1580.0,205.0,2359.0,586.0,479.0,5047.0,83.0,60.0,31.0,261.0,11868.0,20157.0
987,2015-02-11 02:00:00+00:00,540.0,892.24,4097.0,1495.0,203.0,2390.0,522.0,390.0,5046.0,83.0,59.0,22.0,257.0,12144.0,19892.0
988,2015-02-11 03:00:00+00:00,544.0,893.8,4258.0,1617.0,208.0,2242.0,518.0,475.0,5045.0,83.0,57.0,22.0,256.0,11746.0,19850.0
989,2015-02-11 04:00:00+00:00,561.0,895.36,4673.0,2003.0,210.0,1916.0,542.0,566.0,5046.0,83.0,57.0,22.0,258.0,11299.0,20500.0
990,2015-02-11 05:00:00+00:00,573.0,896.92,4646.0,2767.0,206.0,959.0,611.0,578.0,5046.0,82.0,57.0,22.0,266.0,10873.0,22576.0
991,2015-02-11 06:00:00+00:00,571.0,898.48,4978.0,3700.0,219.0,194.0,622.0,916.0,5046.0,82.0,61.0,32.0,270.0,10547.0,25016.0
992,2015-02-11 07:00:00+00:00,572.0,900.04,4754.0,4420.0,252.0,69.0,655.0,1554.0,5046.0,82.0,62.0,84.0,269.0,10111.0,26617.0
993,2015-02-11 08:00:00+00:00,570.0,901.6,4522.0,4953.0,255.0,70.42857142857143,670.0,1498.0,5046.0,82.0,59.0,332.0,273.0,9994.0,28123.0
994,2015-02-11 09:00:00+00:00,565.0,903.16,4530.0,5303.0,252.0,71.85714285714286,669.0,1378.0,5045.0,82.0,59.0,676.0,274.0,9970.0,29218.0
995,2015-02-11 10:00:00+00:00,570.0,904.72,4811.0,5661.0,254.0,73.28571428571429,697.0,1561.0,5047.0,88.0,60.0,833.0,261.0,9396.0,29737.0
996,2015-02-11 11:00:00+00:00,581.0,906.28,5081.0,6048.0,264.0,74.71428571428571,706.0,2226.0,5047.0,85.0,61.0,967.0,263.0,8364.0,30113.0
997,2015-02-11 12:00:00+00:00,577.0,907.84,4976.0,6149.0,310.0,76.14285714285714,704.0,2640.0,5046.0,86.0,62.0,928.0,267.0,7684.0,30294.0
998,2015-02-11 13:00:00+00:00,586.0,909.4,5033.0,6208.0,333.0,77.57142857142857,704.0,2742.0,5046.0,86.0,62.0,816.0,266.0,6762.0,29466.0
999,2015-02-11 14:00:00+00:00,582.0,910.96,4813.0,6152.0,328.0,79.0,693.0,1959.0,5047.0,78.0,62.0,672.0,267.0,6798.0,28534.0
